3.44	0.00621617	0.0258911
3.45	0.00612318	0.0254026
3.46	0.00603262	0.0249277
3.47	0.0059444	0.0244662
3.48	0.00585843	0.0240173
3.49	0.00577465	0.0235808
3.5	0.00569296	0.023156
3.51	0.0056133	0.0227427
3.52	0.0055356	0.0223404
3.53	0.00545978	0.0219488
3.54	0.00538579	0.0215674
3.55	0.00531356	0.0211958
3.56	0.00524303	0.0208339
3.57	0.00517416	0.0204812
3.58	0.00510687	0.0201374
3.59	0.00504113	0.0198022
3.6	0.00497688	0.0194754
3.61	0.00491408	0.0191566
3.62	0.00485267	0.0188456
3.63	0.00479262	0.0185422
3.64	0.00473388	0.0182461
